promoId,model,pn,productCodeType,saleMode,netPrice,couponCode,status,errors,warnings,sourceFile,sourceSheet,sourceRow
BR-ZFLIP8-TU-F-NS776BZWATHL,Galaxy Z Flip8 256GB (พาส F),F-NS776BZWATHL,PASS_F,TRADE_UP,37900.0,,PASSED_WITH_WARNING,,TRADE_UP_CODE_UNVERIFIED: ,business_rules.json,BR-21-ZFLIP8-TRADEUP,1
BR-ZFLIP8-F-SPECIAL-F-NS776BZWATHL,Galaxy Z Flip8 256GB (พาส F),F-NS776BZWATHL,PASS_F,STANDARD_PAYMENT,42900.0,01,PASSED_VALIDATION,,,business_rules.json,BR-22-ZFLIP8-PASS-F,2
BR-ZFLIP8-TU-F-NS776BLIETHL,Galaxy Z Flip8 512GB (พาส F),F-NS776BLIETHL,PASS_F,TRADE_UP,45900.0,,PASSED_WITH_WARNING,,TRADE_UP_CODE_UNVERIFIED: ,business_rules.json,BR-21-ZFLIP8-TRADEUP,1
BR-ZFLIP8-F-SPECIAL-F-NS776BLIETHL,Galaxy Z Flip8 512GB (พาส F),F-NS776BLIETHL,PASS_F,STANDARD_PAYMENT,50900.0,01,PASSED_VALIDATION,,,business_rules.json,BR-22-ZFLIP8-PASS-F,2
BR-ZFLIP8-TU-F-NS776BZKETHL,Galaxy Z Flip8 512GB (พาส F),F-NS776BZKETHL,PASS_F,TRADE_UP,45900.0,,PASSED_WITH_WARNING,,TRADE_UP_CODE_UNVERIFIED: ,business_rules.json,BR-21-ZFLIP8-TRADEUP,1
BR-ZFLIP8-F-SPECIAL-F-NS776BZKETHL,Galaxy Z Flip8 512GB (พาส F),F-NS776BZKETHL,PASS_F,STANDARD_PAYMENT,50900.0,01,PASSED_VALIDATION,,,business_rules.json,BR-22-ZFLIP8-PASS-F,2
BR-ZFLIP8-TU-F-NS776BZWETHL,Galaxy Z Flip8 512GB (พาส F),F-NS776BZWETHL,PASS_F,TRADE_UP,45900.0,,PASSED_WITH_WARNING,,TRADE_UP_CODE_UNVERIFIED: ,business_rules.json,BR-21-ZFLIP8-TRADEUP,1
BR-ZFLIP8-F-SPECIAL-F-NS776BZWETHL,Galaxy Z Flip8 512GB (พาส F),F-NS776BZWETHL,PASS_F,STANDARD_PAYMENT,50900.0,01,PASSED_VALIDATION,,,business_rules.json,BR-22-ZFLIP8-PASS-F,2
BR-ZFLIP8-TU-SM-F776BLIATHL,Galaxy Z Flip8 256GB,SM-F776BLIATHL,STANDARD_SM,TRADE_UP,37900.0,,PASSED_WITH_WARNING,,TRADE_UP_CODE_UNVERIFIED: ,business_rules.json,BR-21-ZFLIP8-TRADEUP,1
BR-ZFLIP8-TU-SM-F776BZKATHL,Galaxy Z Flip8 256GB,SM-F776BZKATHL,STANDARD_SM,TRADE_UP,37900.0,,PASSED_WITH_WARNING,,TRADE_UP_CODE_UNVERIFIED: ,business_rules.json,BR-21-ZFLIP8-TRADEUP,1
BR-ZFLIP8-TU-SM-F776BZWATHL,Galaxy Z Flip8 256GB,SM-F776BZWATHL,STANDARD_SM,TRADE_UP,37900.0,,PASSED_WITH_WARNING,,TRADE_UP_CODE_UNVERIFIED: ,business_rules.json,BR-21-ZFLIP8-TRADEUP,1
BR-ZFLIP8-TU-SM-F776BLIETHL,Galaxy Z Flip8 512GB,SM-F776BLIETHL,STANDARD_SM,TRADE_UP,45900.0,,PASSED_WITH_WARNING,,TRADE_UP_CODE_UNVERIFIED: ,business_rules.json,BR-21-ZFLIP8-TRADEUP,1
BR-ZFLIP8-TU-SM-F776BZKETHL,Galaxy Z Flip8 512GB,SM-F776BZKETHL,STANDARD_SM,TRADE_UP,45900.0,,PASSED_WITH_WARNING,,TRADE_UP_CODE_UNVERIFIED: ,business_rules.json,BR-21-ZFLIP8-TRADEUP,1
BR-ZFLIP8-TU-SM-F776BZWETHL,Galaxy Z Flip8 512GB,SM-F776BZWETHL,STANDARD_SM,TRADE_UP,45900.0,,PASSED_WITH_WARNING,,TRADE_UP_CODE_UNVERIFIED: ,business_rules.json,BR-21-ZFLIP8-TRADEUP,1
BR-ZFOLD7-SM-F956B256TH,Galaxy Z Fold7 256GB,SM-F956B256TH,STANDARD_SM,STANDARD_PAYMENT,49900.0,01,PASSED_VALIDATION,,,business_rules.json,BR-23-ZFOLD7,1
BR-ZFOLD7-SM-F956B512TH,Galaxy Z Fold7 512GB,SM-F956B512TH,STANDARD_SM,STANDARD_PAYMENT,57900.0,01,PASSED_VALIDATION,,,business_rules.json,BR-23-ZFOLD7,1
BR-ZFOLD7-SM-F956B1TBTH,Galaxy Z Fold7 1TB,SM-F956B1TBTH,STANDARD_SM,STANDARD_PAYMENT,69900.0,01,PASSED_VALIDATION,,,business_rules.json,BR-23-ZFOLD7,1
BR-ZFLIP7-SM-F731B256TH,Galaxy Z Flip7 256GB,SM-F731B256TH,STANDARD_SM,STANDARD_PAYMENT,29900.0,01,PASSED_VALIDATION,,,business_rules.json,BR-24-ZFLIP7,1
BR-ZFLIP7-SM-F731B512TH,Galaxy Z Flip7 512GB,SM-F731B512TH,STANDARD_SM,STANDARD_PAYMENT,37900.0,01,PASSED_VALIDATION,,,business_rules.json,BR-24-ZFLIP7,1
BR-TAB-A11-STD-SM-X236B128TH,Tab A11+ 5G 6/128GB,SM-X236B128TH,STANDARD_SM,STANDARD_PAYMENT,8990.0,01,PASSED_VALIDATION,,,business_rules.json,BR-25-TAB-A11,1
BR-TAB-A11-SF-SM-X236B128TH,Tab A11+ 5G 6/128GB,SM-X236B128TH,STANDARD_SM,SF_PLUS,9990.0,04,PASSED_VALIDATION,,,business_rules.json,BR-25-TAB-A11,2
BR-TAB-A11-STD-SM-X230N128TH,Tab A11+ Wi-Fi 6/128GB,SM-X230N128TH,STANDARD_SM,STANDARD_PAYMENT,6990.0,01,PASSED_VALIDATION,,,business_rules.json,BR-25-TAB-A11,1
BR-TAB-A11-SF-SM-X230N128TH,Tab A11+ Wi-Fi 6/128GB,SM-X230N128TH,STANDARD_SM,SF_PLUS,7990.0,04,PASSED_VALIDATION,,,business_rules.json,BR-25-TAB-A11,2
BR-TAB-A11-STD-SM-X135N128TH,Tab A11 LTE 8/128GB,SM-X135N128TH,STANDARD_SM,STANDARD_PAYMENT,5990.0,01,PASSED_VALIDATION,,,business_rules.json,BR-25-TAB-A11,1
BR-TAB-A11-SF-SM-X135N128TH,Tab A11 LTE 8/128GB,SM-X135N128TH,STANDARD_SM,SF_PLUS,6990.0,04,PASSED_VALIDATION,,,business_rules.json,BR-25-TAB-A11,2
BR-TAB-S10-LITE-F-X406BZ128TH,Galaxy Tab S10 Lite 5G (พาส F พร้อม Keyboard),F-X406BZ128TH,PASS_F,STANDARD_PAYMENT,16490.0,01,PASSED_VALIDATION,,,business_rules.json,BR-27-TAB-S10-LITE,1
BR-TAB-S10-LITE-F-X400NZ128TH,Galaxy Tab S10 Lite WiFi (พาส F พร้อม Keyboard),F-X400NZ128TH,PASS_F,STANDARD_PAYMENT,12490.0,01,PASSED_VALIDATION,,,business_rules.json,BR-27-TAB-S10-LITE,1
BR-TAB-S10-LITE-SM-X406BZ128TH,Galaxy Tab S10 Lite 5G (เครื่องเปล่า ไม่แถมเคส),SM-X406BZ128TH,STANDARD_SM,STANDARD_PAYMENT,14490.0,01,PASSED_VALIDATION,,,business_rules.json,BR-27-TAB-S10-LITE,1
BR-TAB-S10-LITE-SM-X400NZ128TH,Galaxy Tab S10 Lite WiFi (เครื่องเปล่า ไม่แถมเคส),SM-X400NZ128TH,STANDARD_SM,STANDARD_PAYMENT,10490.0,01,PASSED_VALIDATION,,,business_rules.json,BR-27-TAB-S10-LITE,1
BR-FOLD8-TU-SM-F971B256TH,Galaxy Fold8 256GB,SM-F971B256TH,STANDARD_SM,TRADE_UP,56900.0,,PASSED_WITH_WARNING,,TRADE_UP_CODE_UNVERIFIED: ,business_rules.json,BR-14-FOLD8-TU,1
BR-FOLD8-TU-SM-F971B512TH,Galaxy Fold8 512GB,SM-F971B512TH,STANDARD_SM,TRADE_UP,64900.0,,PASSED_WITH_WARNING,,TRADE_UP_CODE_UNVERIFIED: ,business_rules.json,BR-14-FOLD8-TU,1
BR-FOLD8-TU-SM-F971B1TBTH,Galaxy Fold8 1TB,SM-F971B1TBTH,STANDARD_SM,TRADE_UP,78900.0,,PASSED_WITH_WARNING,,TRADE_UP_CODE_UNVERIFIED: ,business_rules.json,BR-14-FOLD8-TU,1
BR-FOLD8-TU-SM-F976B256TH,Galaxy Fold8 Ultra 256GB,SM-F976B256TH,STANDARD_SM,TRADE_UP,64900.0,,PASSED_WITH_WARNING,,TRADE_UP_CODE_UNVERIFIED: ,business_rules.json,BR-14-FOLD8-TU,1
BR-FOLD8-TU-SM-F976B512TH,Galaxy Fold8 Ultra 512GB,SM-F976B512TH,STANDARD_SM,TRADE_UP,72900.0,,PASSED_WITH_WARNING,,TRADE_UP_CODE_UNVERIFIED: ,business_rules.json,BR-14-FOLD8-TU,1
BR-FOLD8-TU-SM-F976B1TBTH,Galaxy Fold8 Ultra 1TB,SM-F976B1TBTH,STANDARD_SM,TRADE_UP,86900.0,,PASSED_WITH_WARNING,,TRADE_UP_CODE_UNVERIFIED: ,business_rules.json,BR-14-FOLD8-TU,1
